,file_name,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,21_x,21_y,22_x,22_y,23_x,23_y,24_x,24_y,25_x,25_y,26_x,26_y,27_x,27_y,28_x,28_y,29_x,29_y,30_x,30_y,31_x,31_y,32_x,32_y,33_x,33_y,34_x,34_y,35_x,35_y,36_x,36_y,37_x,37_y,38_x,38_y,39_x,39_y,40_x,40_y,41_x,41_y,42_x,42_y,43_x,43_y,44_x,44_y,45_x,45_y,46_x,46_y,47_x,47_y,48_x,48_y,49_x,49_y,50_x,50_y,51_x,51_y,52_x,52_y,53_x,53_y,54_x,54_y,55_x,55_y,56_x,56_y,57_x,57_y,58_x,58_y,59_x,59_y,60_x,60_y,61_x,61_y,62_x,62_y,63_x,63_y,64_x,64_y,65_x,65_y,66_x,66_y,67_x,67_y
1440,26772.jpg,326.3141,528.13525,317.40594,587.4231,323.73862,646.19885,347.36713,701.97485,371.773,758.63196,397.80228,818.63513,425.3352,880.6052,453.90796,941.59875,507.1672,967.8032,582.5798,970.5556,670.91284,939.56714,758.7038,893.42096,837.18756,834.11334,893.0482,756.87866,918.34155,661.5059,922.8729,559.9681,920.51465,459.98297,296.66748,428.57275,309.58026,404.31967,339.72943,406.58014,370.5725,420.5889,401.23166,438.83826,495.505,441.66995,555.25684,414.3371,623.4466,398.93335,692.5194,403.70386,753.3494,430.39023,448.79898,502.98602,437.3225,562.8544,423.84564,622.4754,410.58145,682.4805,393.29208,701.5494,415.08298,720.2058,443.52933,730.867,481.4537,718.71674,519.65436,708.084,331.389,503.14615,352.84708,479.6502,390.57193,480.049,424.86084,511.8397,388.20084,520.36456,351.0813,520.23975,562.5018,507.86435,596.05756,474.95358,642.31476,474.55084,687.71576,493.60342,647.4304,515.18964,600.2242,516.7542,415.9833,782.2454,424.3519,775.634,442.08972,771.52057,464.3999,781.01074,494.30826,771.585,555.4868,778.7064,630.7739,785.057,566.4958,825.7085,509.20648,844.4788,476.10025,846.0634,451.2833,840.15106,434.92834,819.8081,432.37277,790.20636,445.04904,798.78925,467.76935,802.54443,498.4155,800.777,611.0175,789.6761,501.46173,798.9116,471.03796,800.1262,447.89307,791.9129
1441,28987.jpg,254.37625,495.27097,257.59317,571.48663,264.80698,647.1682,282.18097,720.49304,308.22055,786.0536,345.51697,847.01965,390.56732,901.8449,440.20847,943.8803,500.56512,958.04956,569.48865,952.06226,631.5706,917.4292,685.8406,868.0618,732.89496,808.877,766.25964,738.77277,784.0075,660.9932,796.1186,579.3073,803.93524,499.19302,274.11746,471.43936,304.68552,429.91858,358.21884,413.3358,418.5548,411.023,477.98834,427.48325,534.32513,430.7192,597.5559,411.44772,664.71454,414.60684,726.5971,432.14825,762.9692,477.3425,505.323,486.8315,503.05945,533.3347,500.85535,578.8994,498.63232,627.20905,439.31958,657.6658,470.21503,666.4463,501.44406,674.2879,536.1513,667.055,570.8043,659.94214,337.89142,492.8036,368.80844,475.69128,405.1008,476.27325,440.36667,500.60117,402.5371,506.01685,365.68915,506.20236,584.0039,503.2727,618.9473,481.15884,655.916,480.99365,686.7508,497.20032,657.3955,510.63437,620.4656,510.1311,395.0365,752.3794,428.5718,731.74506,470.33212,723.65015,502.79224,731.8479,535.8103,725.48676,582.6016,736.5277,629.5378,758.96313,582.8319,813.326,535.3461,830.1262,501.47815,833.0851,465.66656,828.33606,426.2956,808.2014,410.93073,753.43475,469.73663,745.2005,502.80405,749.1033,535.9221,747.1137,613.7085,758.8961,536.0654,794.0846,501.95612,797.5931,467.51096,791.0943
1442,14930.jpg,599.67365,143.32655,600.06177,148.50504,601.16895,153.47037,602.8146,158.09143,604.89526,162.34947,608.002,166.3035,611.85394,169.1561,616.06036,171.60732,619.92444,172.15794,623.99805,171.5177,628.3221,169.10625,632.3438,166.30544,635.7014,162.52068,637.94464,157.80551,639.283,152.69147,640.44147,147.24013,641.0076,141.70786,604.2837,138.60043,607.0468,137.13461,610.3123,136.8239,613.3418,137.44827,616.0355,139.03868,623.7223,138.72862,626.6029,136.87756,629.96375,135.8419,633.5722,135.77644,636.2562,137.52863,619.81335,142.09494,619.7096,145.95561,619.5814,149.74283,619.4386,153.6309,616.5373,155.17668,618.0535,155.97334,619.8346,156.47679,621.6065,155.91293,623.20953,154.98647,608.6054,142.21143,610.36835,140.86795,612.87067,140.93474,615.0113,142.77507,612.62885,143.18983,610.1493,143.14268,625.00824,142.52536,626.8559,140.31618,629.5105,140.10335,631.74646,141.38281,629.74225,142.57306,627.11176,142.72563,614.53564,160.71857,616.9274,160.28453,618.76984,159.79619,619.9869,160.20279,620.99,159.71092,623.001,160.06367,625.7833,160.40118,623.0817,162.0952,621.0719,162.71448,619.9425,162.92374,618.6532,162.7689,616.8115,162.11061,615.52435,160.8706,618.7513,160.8122,620.01874,160.95706,621.10205,160.73627,624.6076,160.56705,621.00745,160.73363,619.8952,161.00139,618.6396,160.80292
1443,29469.jpg,291.96347,480.8628,295.60294,551.9187,308.3238,619.39856,326.52164,685.0307,351.3095,747.1112,383.94754,806.27606,419.14542,859.90784,461.02512,911.1678,519.4167,928.3331,586.6814,920.00616,653.1335,879.7955,712.78143,829.7544,764.8365,771.0327,803.01294,700.7736,825.5105,623.0909,834.26,542.2531,835.80225,459.43106,283.14487,438.81754,303.3893,402.56296,350.1546,402.1641,396.91113,415.8794,442.8244,439.18536,521.7048,434.54724,582.9753,410.46198,646.32574,400.15198,709.8806,403.75873,758.4938,436.41687,488.64474,490.50323,485.1163,544.68085,480.69376,598.047,476.23953,651.4524,433.46246,676.5036,458.7675,688.639,488.2447,697.6233,521.5644,689.27057,553.2495,679.4821,343.1104,486.95776,370.32297,470.86823,409.5638,472.06323,444.24445,499.44687,408.0843,508.54218,368.1889,506.99045,569.61487,498.36084,605.2156,469.83658,645.9047,470.0034,681.3369,486.85587,649.10095,505.24768,606.8322,506.38992,423.2036,763.89813,444.3567,756.8944,468.21445,749.561,491.95316,759.7726,518.34076,751.6914,556.4485,761.2839,600.8728,771.4962,557.1763,805.1901,520.16376,819.0044,491.53098,820.44257,465.06696,816.1562,442.48184,798.82166,441.2198,767.9943,469.08502,773.79895,492.83875,778.56824,519.6912,775.5475,581.3221,772.22705,516.83386,771.95874,490.27106,774.26294,466.1607,768.9831
1444,16841.jpg,189.13405,450.48938,196.37402,540.6054,210.17863,624.6754,234.1263,706.2309,272.51178,783.0406,325.49863,851.03534,387.4687,908.8212,449.99704,959.4537,519.429,974.6852,581.23285,958.09705,633.3175,903.89667,683.53125,840.6416,726.8625,770.47473,757.61365,696.16644,777.82446,619.7682,781.32416,542.4367,777.5533,463.51685,271.43594,443.14786,313.8805,406.35065,376.54083,405.3186,437.76126,422.43665,494.36548,452.91373,555.80524,453.60248,603.94666,426.81387,658.31165,408.8563,716.6376,405.53342,748.54926,443.5125,526.2286,492.8448,528.5418,541.3395,531.3276,590.36865,533.45087,640.71106,463.433,664.11005,494.33267,676.21454,528.41235,688.07275,559.97266,677.78656,588.9949,664.99646,338.0676,487.1124,371.23874,472.38113,408.87582,475.5161,443.2852,501.87817,405.83258,505.74454,367.96698,502.8351,591.3905,501.0272,622.64526,474.96695,661.4129,471.80307,690.85876,488.1998,663.96027,505.00015,625.33167,505.18814,410.8214,757.0466,453.2635,747.0153,497.48254,743.3142,524.1063,752.6305,547.80884,744.6656,587.1435,748.70654,623.0465,758.4866,586.994,818.3144,550.2062,845.9153,524.47174,849.777,495.65665,845.48975,452.59042,818.5968,427.69882,761.9304,496.48917,764.8889,523.53796,768.82904,547.31116,765.75616,605.58563,763.3898,548.8258,807.8888,525.47656,811.3363,497.6747,807.255
1445,8296.jpg,261.07217,528.2664,263.23978,593.83655,276.08096,661.3165,291.80048,729.25195,310.45615,793.20966,345.68512,848.2103,392.13898,894.8006,446.08844,931.1875,513.71063,940.5439,588.06665,926.7139,659.59503,899.0975,728.2286,859.5438,779.0638,803.58984,806.6901,737.51904,823.65186,666.99207,837.7155,597.8106,851.00916,524.70374,286.38876,435.3076,307.21323,390.22815,350.189,367.92966,400.2692,366.66827,445.28723,386.09555,544.97473,384.27304,600.49335,362.55795,661.6262,360.67648,716.5434,384.17365,757.62714,426.91632,494.75406,463.18765,489.76733,507.98154,484.00848,551.9789,478.81537,596.8217,440.2146,650.533,464.95428,656.1867,489.1409,659.868,519.6309,654.3441,549.5782,650.0988,336.3371,498.2301,364.82196,475.33508,401.58463,474.35397,436.59253,497.09082,401.88678,506.89642,364.37875,507.97928,586.86273,490.32047,621.4948,466.81018,659.6215,468.40524,692.427,489.4269,660.9336,499.2129,621.83234,498.74014,405.65475,758.74725,435.67023,720.80524,469.22586,700.26306,495.91684,706.7596,523.9345,700.92004,569.0052,720.7812,621.5151,754.7684,571.3176,790.7226,528.0199,799.7883,497.1842,801.6785,468.21713,798.9634,435.01648,788.39124,423.98962,757.3339,470.31027,734.93317,497.00943,735.4509,524.88855,734.09985,601.24756,754.7712,524.9198,757.04004,496.5609,757.0752,469.17905,755.01495
1446,11684.jpg,146.06433,506.12613,148.83519,588.84344,161.4279,673.5596,181.56027,753.4253,218.05083,824.9629,277.7414,883.6081,358.98172,922.7565,447.45834,943.8673,523.8871,942.19617,583.507,922.4292,620.70465,876.84296,657.7863,826.8396,685.53406,767.8309,705.04224,704.908,720.6473,646.079,726.0006,589.0849,722.89874,534.1939,279.34607,419.77417,332.85175,389.24802,394.34323,376.63147,455.49893,384.36398,509.65787,408.83777,595.4464,411.93155,631.20557,396.99142,672.00836,389.70605,707.26263,402.0546,722.8588,435.38403,554.929,464.314,562.9591,502.71457,572.8758,540.6144,582.5605,581.04913,503.3439,652.58136,532.39197,654.8089,561.66907,654.6752,582.747,652.1949,601.37024,645.25244,345.4392,487.8846,381.67825,469.3893,421.1523,467.30463,453.8048,489.60907,419.86346,501.25006,379.94504,502.103,590.8868,490.92465,621.7116,470.64462,654.77893,473.37433,676.9837,493.84402,654.18823,504.05704,620.93774,501.3039,425.84848,775.2612,483.45908,740.34644,532.01904,717.2411,554.1091,722.8969,572.3092,715.1311,591.2738,730.2377,600.3617,762.21277,585.9669,780.2908,570.6784,791.439,551.60187,795.69086,527.70276,797.94403,480.9937,793.4496,445.5729,771.425,529.8499,744.08154,552.6784,742.3031,570.7022,739.082,586.48236,761.05334,570.6064,757.15247,552.3145,761.3787,530.137,762.4111
1447,24158.jpg,282.38815,481.30145,282.50238,551.239,287.39246,620.8165,293.93515,689.0631,311.745,754.96747,345.3265,813.0041,388.76047,865.00195,440.07935,905.339,500.22464,919.39905,564.37006,907.13605,629.09375,869.13354,689.15625,822.4143,738.1515,765.68176,769.52875,699.28577,785.5691,627.8794,798.1422,555.29987,806.5986,478.9239,286.8864,450.7112,319.6741,424.16782,366.87335,420.4064,413.13257,431.07605,455.1646,454.60205,563.1539,447.98083,611.61755,424.92767,662.8711,417.10876,713.8389,422.44284,753.4162,450.93713,507.1787,496.24155,503.729,545.80927,500.0744,595.0321,496.48297,645.54047,448.0461,661.7757,472.57684,673.87573,500.6062,683.2746,532.1769,674.6818,560.81177,664.7099,339.7241,494.2334,368.89453,476.55905,406.95676,478.0762,441.2223,506.74847,405.93866,510.14267,366.49176,509.72318,587.73,507.2344,622.2304,477.92523,660.71594,477.89612,693.1821,495.28445,663.2666,510.74152,623.55206,511.7115,384.20593,715.8285,426.463,709.386,474.19666,708.1477,505.21628,716.80963,540.44904,708.63293,590.30237,713.2886,639.96436,718.45465,590.5416,777.7957,540.162,803.8661,502.80276,807.975,468.59964,803.36285,422.42987,777.13477,401.43207,721.4744,473.14096,732.4025,504.81815,737.77057,540.2738,733.47235,623.8227,724.06824,539.8484,766.15656,503.2343,770.8349,470.7682,765.5881
1448,17592.jpg,245.92233,461.45447,250.20331,545.28107,256.4757,625.69763,269.1785,705.67334,291.61148,782.5883,330.87482,851.83673,384.6868,909.08716,444.4979,952.47534,514.7352,963.95984,587.2825,953.5278,651.76495,912.68317,708.6293,855.0062,750.3686,788.546,773.31616,714.0633,786.50507,635.16406,793.6604,551.9959,797.4932,469.55646,269.10965,480.1081,300.19846,437.22287,355.37366,426.64624,413.328,434.8018,471.31244,453.85654,548.07605,454.2581,604.74835,436.01474,662.9228,428.347,720.3157,439.29538,755.0254,481.89194,510.30182,492.14935,509.61142,541.6461,509.37524,590.95276,509.11728,643.7092,454.92484,669.678,481.53366,681.18286,510.89594,690.9746,541.0567,681.91034,569.3253,670.2679,343.3742,491.82733,370.01413,473.53735,406.72528,472.63947,440.11615,495.66495,405.74652,501.71667,368.1756,503.38654,584.54144,497.88577,618.2513,476.7439,654.4091,477.7813,682.88434,494.67316,655.1804,506.13422,618.3124,504.91095,410.51782,757.39764,446.58005,753.3198,483.87463,749.8798,512.9027,756.3333,541.4283,749.1775,577.19086,751.4932,618.99133,754.66046,576.9226,791.8596,540.9636,807.137,511.4493,810.98926,480.64676,808.461,443.8509,792.45575,425.74164,761.7576,483.9776,766.11383,513.1026,769.5442,542.58685,765.17236,601.2882,759.59717,540.4084,772.96027,511.01636,777.8577,480.9046,774.53955
1449,11685.jpg,294.10886,464.06793,290.84174,531.513,298.4997,597.9175,315.22418,661.085,341.67682,721.0113,371.75092,776.48566,406.68115,825.22815,445.525,871.6555,497.20926,889.2078,560.31665,885.7886,632.03955,858.7606,702.953,819.9897,762.8738,767.4581,803.8385,700.7257,822.7703,621.9817,837.10126,537.0907,843.8365,451.56122,283.1001,421.1772,304.84393,393.08783,346.93564,399.04462,388.73715,415.53207,430.17316,437.98465,542.5363,437.71637,600.5518,412.1115,660.6961,397.56592,722.0153,405.88687,768.19366,437.30408,483.40326,494.66275,477.38187,545.0898,469.78363,595.1861,462.76086,645.15643,427.29562,661.15326,448.79526,674.0172,475.58975,683.9964,509.22357,675.89526,542.42145,668.5528,335.6976,484.09262,363.50937,471.4951,401.36447,472.87766,434.99872,500.03766,399.09012,506.1618,360.62988,504.51788,582.3127,501.8042,619.515,477.91656,660.17194,477.45865,695.4819,493.1002,663.54065,509.8437,621.2938,510.11063,411.8905,740.33984,436.56708,735.3719,463.60434,730.0587,488.39676,738.58203,516.29236,732.49255,560.59015,739.645,614.16876,748.65234,561.95215,784.34973,518.86743,796.92596,489.98398,797.4572,462.88907,793.73004,437.99762,777.5282,430.64316,745.98505,463.80414,755.044,489.41623,760.0727,517.51337,757.8379,594.24445,750.87897,516.1844,755.2832,488.94125,756.3692,463.1759,750.7415
1450,11849.jpg,236.50853,515.246,240.49103,587.6637,249.54579,657.68365,262.00745,728.4519,286.37347,796.7619,326.4057,856.3616,379.48865,905.4436,442.41055,943.77576,519.5334,952.42505,594.7586,941.98364,656.4099,907.54517,708.9908,864.2631,746.7446,807.16064,763.22003,739.0384,771.84937,666.8675,778.0141,593.708,782.3076,521.9685,282.2726,474.60138,311.98416,428.1754,363.01343,411.23383,418.92773,415.17004,470.68008,434.1909,548.57947,433.0119,604.2393,416.51297,661.15063,415.92535,714.6615,436.24585,739.5509,486.4271,514.5179,478.95416,515.1342,528.31604,516.1777,575.8768,517.06055,625.2434,454.76898,661.0495,483.6571,671.2348,516.1879,679.4983,545.0831,671.2664,571.86334,661.1743,349.7364,497.977,376.0845,477.637,411.31757,475.12576,446.64096,496.8451,413.16025,502.85406,376.86746,506.12384,575.2753,498.42245,609.01794,477.20773,644.7129,480.35623,673.3081,500.46426,644.3929,507.1737,608.18146,504.91174,415.59625,769.73456,452.41287,746.8002,487.4899,733.0682,515.3984,741.2727,544.60986,732.3001,579.4871,745.40704,613.6994,764.2611,582.7049,784.42816,549.4492,794.0366,518.93744,797.1743,489.62405,795.2733,454.2546,788.1993,431.3305,769.967,487.8807,759.722,516.2594,762.67255,546.0222,758.86847,598.4045,764.0166,546.7594,756.7974,517.5252,760.412,489.58194,758.29047
1451,28776.jpg,260.3066,559.27795,259.03183,618.7063,263.86102,680.8923,273.3343,744.2243,291.052,805.041,322.60663,858.8366,368.68228,903.7699,425.0992,935.85675,493.99292,944.704,571.0198,935.46564,648.16705,912.41266,719.95197,879.68536,771.2072,829.5226,801.4551,764.7646,816.20953,691.54517,821.4778,619.9761,828.1829,552.5178,299.01096,487.389,321.38943,443.65414,367.6826,422.8377,421.32584,419.25696,469.16827,433.5114,518.6874,427.21173,571.642,406.23077,631.4835,404.18253,688.0081,425.80206,728.86615,461.73746,487.11823,480.24966,481.04025,516.9036,474.57343,552.7125,467.83762,591.50195,428.64752,649.727,452.34045,656.15497,479.2104,659.81256,510.2457,654.8931,538.6417,647.79456,346.43076,512.0939,373.79453,488.47302,407.5489,484.32678,437.9023,506.5481,408.30673,511.92618,374.64114,515.717,569.9678,498.0808,602.05505,471.7236,638.77704,471.01,670.3311,491.93048,639.9886,500.34882,604.4307,501.1623,402.53296,772.2754,424.75833,737.07794,453.0633,719.68243,477.67343,724.8632,503.37567,718.3865,542.7798,734.6737,590.9799,763.12213,545.16956,779.2001,506.8486,786.199,480.1148,789.2335,454.5685,787.4757,428.91214,782.6495,417.895,767.2356,454.28415,743.7163,478.3856,743.83844,504.34756,741.13885,574.003,761.5746,505.5469,757.4197,479.18433,759.68494,455.26215,758.7642
1452,29468.jpg,251.09871,568.1902,249.3253,632.1326,253.10333,699.2461,265.79916,767.62994,284.27423,834.5061,318.09296,897.92456,369.2733,944.1569,432.9938,970.8196,501.99686,981.165,576.8538,976.2615,644.5722,953.0059,702.3706,914.22375,744.6762,861.6176,774.3288,795.2531,788.85846,720.58563,794.7413,643.8418,792.76984,572.64886,293.1291,480.5988,328.45084,445.19595,378.20828,429.104,432.3109,427.7628,482.2784,444.81464,533.2977,447.7829,587.7208,428.25278,645.59296,426.56396,699.9499,438.21756,738.28284,475.87723,508.46512,490.0777,507.2486,524.08966,505.64587,557.0957,503.50348,593.8936,452.73743,653.3701,479.07108,661.8458,506.94357,667.9574,534.8755,663.9608,561.0496,655.25745,350.224,521.4561,376.478,501.74872,410.50278,498.11273,446.0117,516.2313,411.8519,524.7523,377.7973,527.6244,576.9231,517.2536,612.36957,498.74203,647.3985,500.33704,676.90485,519.1729,646.8515,527.1967,611.5435,525.42505,403.9944,773.3049,442.58908,743.6133,480.12515,724.77814,503.6099,731.4632,525.26935,724.0415,564.1536,743.35297,608.9679,774.2799,563.99646,790.0627,526.8745,792.7154,503.4252,793.29663,478.03394,792.27655,443.05212,788.72003,418.42233,770.80615,479.6725,754.96106,503.88983,755.7459,525.99255,755.0989,592.1826,771.7198,525.3491,763.31036,503.51273,764.51624,479.3706,763.31915
1453,25252.jpg,218.95692,493.91357,231.5691,570.0447,242.62518,641.9454,256.6258,715.50867,282.40317,784.8531,328.67694,841.3112,387.28156,888.6426,450.38068,931.52936,521.72656,946.7217,588.17114,935.1438,650.97174,893.393,707.3524,842.69385,748.1261,783.9107,769.91284,715.582,782.5567,641.5385,792.79395,569.198,803.144,492.8891,259.54938,448.35287,290.49896,398.05264,349.2479,374.66452,411.6805,382.92294,468.1506,412.0773,561.17346,413.8377,619.6673,390.29376,682.26056,385.30527,738.9805,409.0943,770.807,457.46036,519.3733,479.1303,520.2499,527.6517,521.30365,575.6914,522.48553,624.3316,466.37906,660.96155,492.61377,669.8159,520.10443,676.6893,547.98267,670.56006,573.8151,663.0106,332.48874,495.72342,364.53622,474.05078,405.00308,473.93567,442.48843,500.74368,404.2775,507.31882,362.99286,508.13742,591.3732,503.46695,629.163,477.85504,668.58813,479.83804,700.20795,502.36258,670.4644,513.0599,629.37134,511.75778,401.8392,737.3764,451.02,733.2519,494.69797,728.57074,520.27155,735.9187,547.23566,730.0065,591.06165,736.60345,635.91425,743.5782,592.9029,786.32684,550.09564,802.3115,521.60114,804.6145,492.96378,800.3088,449.602,784.2208,418.37408,743.14386,494.71994,749.3168,521.1467,754.2401,548.11945,750.5282,619.7924,747.8889,547.91925,768.25085,520.8083,771.85913,494.2339,767.09204
1454,15391.jpg,265.97772,500.64374,262.35358,570.5076,265.97372,643.73486,279.18683,717.2624,296.0811,786.1524,326.695,851.36993,371.9541,906.586,421.61594,956.4949,488.58273,979.92554,570.2118,978.6717,661.2012,957.29034,746.25574,920.56714,808.72394,859.58356,848.94824,781.64197,871.1478,694.16144,884.78046,602.3662,893.9288,515.2992,275.15778,457.9922,307.57834,416.88202,359.375,409.75043,412.88742,422.18805,459.60208,449.66498,514.5981,441.36682,583.676,415.11426,661.05865,414.9121,732.17926,441.05685,787.67816,485.60678,483.6749,485.73474,475.61856,528.1672,466.19208,569.4058,456.1819,615.5769,413.34683,652.22906,439.71298,668.4574,468.85855,678.5364,503.95447,672.6316,537.93115,666.27264,329.5705,489.81967,355.84235,469.64874,393.59558,471.56842,428.37634,498.51437,391.74927,503.87933,353.78928,504.3944,581.5162,505.39142,621.26086,479.4898,663.12976,484.7433,700.9375,507.87326,663.82605,518.18616,621.8883,516.13947,396.56107,758.79956,422.76468,742.4906,450.1118,734.9035,468.00107,745.53784,494.70242,741.0105,546.0671,758.3265,608.4134,781.8435,544.5598,807.5704,493.04965,809.43726,465.70877,807.08075,445.1106,800.8759,421.02045,786.29425,414.71997,762.0031,448.22202,759.99915,467.34128,765.00085,494.27927,765.983,587.2791,779.8947,493.62485,772.1632,467.0956,770.9868,447.5211,764.0374
1455,22515.jpg,238.44473,513.25916,237.96974,579.2245,242.8087,649.58673,254.21765,720.31696,281.7143,785.9283,327.78625,841.83594,380.2505,890.02594,436.31302,931.93665,503.29797,948.0367,572.897,933.705,633.51666,891.49945,690.2235,841.5206,739.1822,783.5592,768.5943,716.4424,782.2562,644.86444,787.4306,575.06464,791.2231,505.18475,281.50537,433.29095,318.7408,404.45157,367.79605,396.165,419.556,404.32382,464.70282,429.23962,557.303,431.07138,604.29346,405.0416,657.1024,395.05032,710.3712,404.18497,749.7439,437.09024,513.5851,488.6229,512.4961,536.1543,511.48935,583.9236,510.58807,632.2455,452.51257,661.7434,480.38217,672.12555,509.7213,681.94507,540.4217,673.2825,569.34174,663.5662,334.86032,491.39868,367.42862,475.10977,407.73218,477.70447,444.06155,505.66608,405.3789,511.44852,363.67297,509.81622,582.5987,507.08096,620.69415,477.85736,662.08154,476.0588,694.4736,494.2182,664.33453,513.56415,622.4561,514.4045,384.69086,722.43066,429.35724,711.26404,478.5805,707.2977,513.3055,716.1011,547.21265,709.35596,594.809,714.9646,639.02356,726.4023,595.77014,789.46027,546.6377,819.97107,509.2856,824.4008,471.56113,818.48035,424.9264,787.4744,401.16318,727.47504,477.27686,733.83545,512.33826,739.66754,546.385,735.18085,624.02594,730.11096,546.51105,780.70526,510.7788,785.7603,474.73245,779.29694
1456,13910.jpg,151.61534,534.0756,161.36842,611.03436,173.0388,684.4315,196.70837,759.3527,238.67068,824.94,299.64664,879.1229,371.20676,919.06396,446.01312,951.86646,513.4104,956.16516,567.79114,937.69415,606.96826,891.52826,640.33124,837.7696,666.8429,775.71814,683.9086,710.1062,692.0441,642.50806,690.3772,572.7481,682.1974,507.03152,231.91272,464.62823,269.82755,424.46423,325.4086,408.2509,385.87262,407.93732,441.00375,428.95822,499.40686,437.00052,543.30634,415.00116,592.41406,403.26007,640.7858,408.4866,663.7825,448.03137,479.33987,484.996,488.31903,531.8061,498.80157,577.33563,509.36365,625.62134,434.378,664.92694,466.40637,674.3998,499.67218,682.1682,529.07367,670.7996,554.5712,654.96704,296.32568,499.71396,325.27917,475.65756,362.98547,473.68716,399.82434,501.2359,363.93207,511.98044,324.80438,514.2567,522.54175,499.41306,552.1337,469.20398,589.3094,468.03574,617.3954,488.72333,593.14734,504.5642,555.69745,506.09586,390.64908,767.0194,437.86676,748.72876,479.24353,736.9159,502.26315,740.7403,521.20935,732.30054,553.7896,737.9845,582.6169,755.54047,560.43945,797.19415,530.8521,812.9231,509.06232,817.3739,484.60843,815.8283,442.1008,804.1636,409.30154,767.2535,480.76645,759.02655,503.0128,758.6754,522.807,753.98126,567.55286,756.9152,526.204,776.36383,506.14285,779.93506,482.8249,779.02435
1457,4491.jpg,136.02876,496.03284,139.66394,586.0206,147.0321,678.3849,168.01857,767.54205,213.24623,843.7037,280.59027,906.9759,364.89087,959.7397,447.90073,1001.95795,525.7138,1015.2289,591.74713,995.48566,643.36694,938.40436,690.4225,880.9102,728.4826,819.8673,755.5172,750.4005,769.6518,673.7324,770.4799,595.4991,762.667,522.3182,250.42888,446.7188,299.5113,402.47488,363.8685,381.50275,430.412,386.255,491.97397,414.10657,599.639,419.26385,643.63367,400.74722,694.2909,403.1987,734.76245,424.8222,746.45105,469.48813,552.13354,485.6654,559.5172,536.8671,568.87134,588.90784,577.2427,642.0229,488.13354,675.21875,524.22076,685.1106,560.57117,695.721,588.60126,689.14307,612.525,679.20197,334.0595,487.80798,370.055,468.3477,408.11722,469.15964,445.5475,494.53833,408.13565,498.8182,367.88477,498.41113,588.9921,503.40833,623.74536,480.08353,660.60944,483.0483,690.21295,503.0918,660.71857,511.24426,623.5064,509.20163,390.08032,760.76544,452.1703,749.01556,511.59076,742.5549,545.9284,752.18945,576.0367,745.2224,613.6811,754.13556,642.62415,768.1567,611.8487,817.5728,574.9173,837.21814,541.0251,840.18665,503.98346,836.32904,445.24927,815.13367,405.7599,765.6523,509.88287,766.79535,544.31995,771.29486,575.7485,768.9063,626.17645,771.8413,575.2518,800.8444,543.00696,805.5494,507.89914,802.1247
1458,11861.jpg,199.91742,523.56976,203.71587,604.434,210.12842,686.4815,220.93457,766.2945,243.40726,842.45557,289.99252,902.81604,358.29117,943.7336,435.0493,973.2074,517.8749,978.5297,599.04456,968.22784,667.9247,928.22534,728.42957,884.63794,768.6005,826.0242,787.19904,754.9085,796.4253,677.6611,804.43024,602.62756,808.7138,529.19073,257.94147,479.09567,294.57788,427.57025,359.6734,408.68753,426.80045,415.50885,486.2033,441.63483,549.7556,440.58603,607.93097,414.17224,672.6648,407.56592,731.5396,428.16608,763.3301,476.031,521.2822,477.27048,521.70514,519.2452,521.9593,561.18567,522.9437,605.009,461.25183,654.92865,490.34134,662.87366,519.9968,669.56085,548.9619,662.6481,576.76184,654.6251,336.2409,499.6066,370.3008,481.07733,407.7684,479.04178,445.6689,497.29578,408.85492,503.21524,371.36386,505.7441,588.10754,497.5901,626.05865,480.61374,661.0562,483.87204,692.02765,502.86917,658.88934,507.73447,623.4295,504.27625,400.665,771.4694,448.52914,746.3833,490.60907,732.94476,518.3402,739.60657,545.36743,732.808,584.95636,745.74066,629.38696,765.9254,586.62085,787.4572,549.2564,795.08026,520.9617,797.9087,491.0854,797.015,449.94797,794.1693,417.93,771.3911,490.64273,758.0357,518.6171,758.9354,546.59155,757.0784,610.6963,767.01654,547.80066,759.1568,520.53174,761.0769,492.69788,762.1264
